"measured_angle","run","date","bearing","angle","ID","brightn","colour","cet_time","sun_az","sun_el","sun_el_rad","sun_az_rad"
15,11,"2016.05.31",345,-0.261799387799149,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
45,12,"2016.05.31",315,-0.785398163397449,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
15,13,"2016.05.31",345,-0.261799387799149,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
20,14,"2016.05.31",340,-0.349065850398866,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
40,15,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
20,16,"2016.05.31",340,-0.349065850398866,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
10,17,"2016.05.31",350,-0.174532925199434,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
50,18,"2016.05.31",310,-0.872664625997165,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
10,19,"2016.05.31",350,-0.174532925199434,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
40,20,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
40,21,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
50,22,"2016.05.31",310,-0.872664625997165,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
50,23,"2016.05.31",310,-0.872664625997165,"2016.05.31.14.53","h","u",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
10,24,"2016.05.31",350,-0.174532925199434,"2016.05.31.14.53","l","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
40,25,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.53","l","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
35,26,"2016.05.31",325,-0.610865238198016,"2016.05.31.14.53","l","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
20,27,"2016.05.31",340,-0.349065850398866,"2016.05.31.14.53","l","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
30,28,"2016.05.31",330,-0.523598775598299,"2016.05.31.14.53","l","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
40,29,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.53","l","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
20,30,"2016.05.31",340,-0.349065850398866,"2016.05.31.14.53","l","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
25,31,"2016.05.31",335,-0.436332312998583,"2016.05.31.14.53","l","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
20,32,"2016.05.31",340,-0.349065850398866,"2016.05.31.14.53","l","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
40,33,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.53","l","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
20,34,"2016.05.31",340,-0.349065850398866,"2016.05.31.14.53","h","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
20,35,"2016.05.31",340,-0.349065850398866,"2016.05.31.14.53","h","g",2016-05-31 14:53:00,219.911359401566,56.2479014847782,0.981711078246787,-2.44500802308567
200,1,"2016.05.31",160,2.79252680319093,"2016.05.31.14.57","l","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
140,2,"2016.05.31",220,-2.44346095279206,"2016.05.31.14.57","l","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
220,3,"2016.05.31",140,2.44346095279206,"2016.05.31.14.57","l","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
150,4,"2016.05.31",210,-2.61799387799149,"2016.05.31.14.57","l","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
170,5,"2016.05.31",190,-2.96705972839036,"2016.05.31.14.57","l","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
100,6,"2016.05.31",260,-1.74532925199433,"2016.05.31.14.57","l","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
155,7,"2016.05.31",205,-2.70526034059121,"2016.05.31.14.57","l","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
90,8,"2016.05.31",270,-1.5707963267949,"2016.05.31.14.57","l","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
155,9,"2016.05.31",205,-2.70526034059121,"2016.05.31.14.57","l","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
355,10,"2016.05.31",5,0.0872664625997165,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
40,11,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
70,12,"2016.05.31",290,-1.22173047639603,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
30,13,"2016.05.31",330,-0.523598775598299,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
70,14,"2016.05.31",290,-1.22173047639603,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
25,15,"2016.05.31",335,-0.436332312998583,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
20,16,"2016.05.31",340,-0.349065850398866,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
30,17,"2016.05.31",330,-0.523598775598299,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
30,18,"2016.05.31",330,-0.523598775598299,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
70,19,"2016.05.31",290,-1.22173047639603,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
60,20,"2016.05.31",300,-1.0471975511966,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
40,21,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
60,22,"2016.05.31",300,-1.0471975511966,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
40,23,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.57","h","u",2016-05-31 14:57:00,221.398156598866,55.8367336675325,0.974534846057612,-2.41905851668336
100,1,"2016.05.31",260,-1.74532925199433,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
110,2,"2016.05.31",250,-1.91986217719376,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
140,3,"2016.05.31",220,-2.44346095279206,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
110,4,"2016.05.31",250,-1.91986217719376,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
140,5,"2016.05.31",220,-2.44346095279206,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
130,6,"2016.05.31",230,-2.26892802759263,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
110,7,"2016.05.31",250,-1.91986217719376,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
95,8,"2016.05.31",265,-1.65806278939461,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
140,9,"2016.05.31",220,-2.44346095279206,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
80,10,"2016.05.31",280,-1.39626340159546,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
120,11,"2016.05.31",240,-2.0943951023932,"2016.05.31.15.14","l","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
60,12,"2016.05.31",300,-1.0471975511966,"2016.05.31.15.14","h","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
60,13,"2016.05.31",300,-1.0471975511966,"2016.05.31.15.14","h","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
50,14,"2016.05.31",310,-0.872664625997165,"2016.05.31.15.14","h","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
85,15,"2016.05.31",275,-1.48352986419518,"2016.05.31.15.14","h","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
40,16,"2016.05.31",320,-0.698131700797732,"2016.05.31.15.14","h","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
40,17,"2016.05.31",320,-0.698131700797732,"2016.05.31.15.14","h","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
20,18,"2016.05.31",340,-0.349065850398866,"2016.05.31.15.14","h","u",2016-05-31 15:14:00,227.422175620179,53.9592143430382,0.941765952075365,-2.31391955055869
270,1,"2016.05.31",90,1.5707963267949,"2016.05.31.14.18","l","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
260,2,"2016.05.31",100,1.74532925199433,"2016.05.31.14.18","l","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
310,3,"2016.05.31",50,0.872664625997165,"2016.05.31.14.18","l","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
305,4,"2016.05.31",55,0.959931088596881,"2016.05.31.14.18","l","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
10,5,"2016.05.31",350,-0.174532925199434,"2016.05.31.14.18","l","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
350,6,"2016.05.31",10,0.174532925199433,"2016.05.31.14.18","l","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
270,7,"2016.05.31",90,1.5707963267949,"2016.05.31.14.18","l","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
310,8,"2016.05.31",50,0.872664625997165,"2016.05.31.14.18","l","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
60,9,"2016.05.31",300,-1.0471975511966,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
10,10,"2016.05.31",350,-0.174532925199434,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
5,11,"2016.05.31",355,-0.0872664625997166,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
40,12,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
10,13,"2016.05.31",350,-0.174532925199434,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
5,14,"2016.05.31",355,-0.0872664625997166,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
10,15,"2016.05.31",350,-0.174532925199434,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
10,16,"2016.05.31",350,-0.174532925199434,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
30,17,"2016.05.31",330,-0.523598775598299,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
0,18,"2016.05.31",0,0,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
15,19,"2016.05.31",345,-0.261799387799149,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
15,20,"2016.05.31",345,-0.261799387799149,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
15,21,"2016.05.31",345,-0.261799387799149,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
15,22,"2016.05.31",345,-0.261799387799149,"2016.05.31.14.18","h","u",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
5,23,"2016.05.31",355,-0.0872664625997166,"2016.05.31.14.18","l","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
5,24,"2016.05.31",355,-0.0872664625997166,"2016.05.31.14.18","l","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
40,25,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.18","l","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
20,26,"2016.05.31",340,-0.349065850398866,"2016.05.31.14.18","l","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
30,27,"2016.05.31",330,-0.523598775598299,"2016.05.31.14.18","l","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
20,28,"2016.05.31",340,-0.349065850398866,"2016.05.31.14.18","l","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
60,29,"2016.05.31",300,-1.0471975511966,"2016.05.31.14.18","l","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
50,30,"2016.05.31",310,-0.872664625997165,"2016.05.31.14.18","l","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
60,31,"2016.05.31",300,-1.0471975511966,"2016.05.31.14.18","l","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
60,32,"2016.05.31",300,-1.0471975511966,"2016.05.31.14.18","l","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
5,33,"2016.05.31",355,-0.0872664625997166,"2016.05.31.14.18","h","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
45,34,"2016.05.31",315,-0.785398163397449,"2016.05.31.14.18","h","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
40,35,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.18","h","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
40,36,"2016.05.31",320,-0.698131700797732,"2016.05.31.14.18","h","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
30,37,"2016.05.31",330,-0.523598775598299,"2016.05.31.14.18","h","g",2016-05-31 14:18:00,205.75725250676,59.2475676166424,1.03406512870838,-2.69204379107926
200,1,"2016.05.31",160,2.79252680319093,"2016.05.31.14.02","l","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
310,2,"2016.05.31",50,0.872664625997165,"2016.05.31.14.02","l","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
230,3,"2016.05.31",130,2.26892802759263,"2016.05.31.14.02","l","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
240,4,"2016.05.31",120,2.0943951023932,"2016.05.31.14.02","l","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
230,5,"2016.05.31",130,2.26892802759263,"2016.05.31.14.02","l","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
225,6,"2016.05.31",135,2.35619449019234,"2016.05.31.14.02","l","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
130,7,"2016.05.31",230,-2.26892802759263,"2016.05.31.14.02","l","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
150,8,"2016.05.31",210,-2.61799387799149,"2016.05.31.14.02","l","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
240,9,"2016.05.31",120,2.0943951023932,"2016.05.31.14.02","l","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
265,10,"2016.05.31",95,1.65806278939461,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
300,11,"2016.05.31",60,1.0471975511966,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
260,12,"2016.05.31",100,1.74532925199433,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
255,13,"2016.05.31",105,1.83259571459405,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
270,14,"2016.05.31",90,1.5707963267949,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
240,15,"2016.05.31",120,2.0943951023932,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
280,16,"2016.05.31",80,1.39626340159546,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
250,17,"2016.05.31",110,1.91986217719376,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
310,18,"2016.05.31",50,0.872664625997165,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
260,19,"2016.05.31",100,1.74532925199433,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
310,20,"2016.05.31",50,0.872664625997165,"2016.05.31.14.02","h","u",2016-05-31 14:02:00,198.648208529425,60.2014449545091,1.05071342891431,-2.81612001515284
305,1,"2016.06.06",55,0.959931088596881,"2016.06.06.14.10","l","u",2016-06-06 14:10:00,202.160616506272,60.5050438808819,1.05601222978504,-2.75481693128355
115,2,"2016.06.06",245,-2.00712863979348,"2016.06.06.14.10","l","u",2016-06-06 14:10:00,202.160616506272,60.5050438808819,1.05601222978504,-2.75481693128355
310,3,"2016.06.06",50,0.872664625997165,"2016.06.06.14.10","l","u",2016-06-06 14:10:00,202.160616506272,60.5050438808819,1.05601222978504,-2.75481693128355
20,4,"2016.06.06",340,-0.349065850398866,"2016.06.06.14.10","l","u",2016-06-06 14:10:00,202.160616506272,60.5050438808819,1.05601222978504,-2.75481693128355
140,5,"2016.06.06",220,-2.44346095279206,"2016.06.06.14.10","l","u",2016-06-06 14:10:00,202.160616506272,60.5050438808819,1.05601222978504,-2.75481693128355
